participant_id,study_condition,gender,age,cue,valence,response,response_position,response_level,timestamp,time_diff_sec,response_translated
693087d06909b0ac1158bc5d,Grading,male,30.0,Vorsichtig ,,Überlegt ,2,2,2025-12-06 15:45:05.938,147.8769998550415,
693087d06909b0ac1158bc5d,Grading,male,30.0,Vorsichtig ,,Präzise ,3,2,2025-12-06 15:45:17.597,159.5359997749329,
693087d06909b0ac1158bc5d,Grading,male,30.0,Vorsichtig ,,Fehler ,4,2,2025-12-06 15:45:50.607,192.5460000038147,errors
693087d06909b0ac1158bc5d,Grading,male,30.0,Vorsichtig ,,abwartend ,5,2,2025-12-06 15:46:16.623,218.561999797821,
693087d06909b0ac1158bc5d,Grading,male,30.0,Regeln ,,Strikt,1,2,2025-12-06 15:46:28.096,230.0349998474121,strict
693087d06909b0ac1158bc5d,Grading,male,30.0,Regeln ,,Systematisch ,2,2,2025-12-06 15:46:42.782,244.720999956131,
693087d06909b0ac1158bc5d,Grading,male,30.0,Regeln ,,Ordnung ,3,2,2025-12-06 15:46:45.125,247.0639998912811,
693087d06909b0ac1158bc5d,Grading,male,30.0,Regeln ,,Aufpassen ,4,2,2025-12-06 15:47:00.559,262.4979999065399,
693087d06909b0ac1158bc5d,Grading,male,30.0,Regeln ,,Überwachen ,5,2,2025-12-06 15:47:22.256,284.1949999332428,
693087d06909b0ac1158bc5d,Grading,male,30.0,Misstrauen ,,Überprüfen ,1,2,2025-12-06 15:47:35.172,297.1109998226166,
693087d06909b0ac1158bc5d,Grading,male,30.0,Misstrauen ,,Kontrollieren ,2,2,2025-12-06 15:47:42.576,304.5149998664856,
693087d06909b0ac1158bc5d,Grading,male,30.0,Misstrauen ,,Beweisen ,3,2,2025-12-06 15:47:54.215,316.1539998054504,
693087d06909b0ac1158bc5d,Grading,male,30.0,Misstrauen ,,Aufmerksam sein ,4,2,2025-12-06 15:48:01.701,323.6399998664856,
693087d06909b0ac1158bc5d,Grading,male,30.0,Misstrauen ,,Negativ ,5,2,2025-12-06 15:48:30.406,352.3449997901917,
693087d06909b0ac1158bc5d,Grading,male,30.0,Zukunft ,,Digital ,1,2,2025-12-06 15:48:39.303,361.2419998645782,
693087d06909b0ac1158bc5d,Grading,male,30.0,Zukunft ,,Lernen ,2,2,2025-12-06 15:48:59.536,381.4749999046326,
693087d06909b0ac1158bc5d,Grading,male,30.0,Zukunft ,,Computer ,3,2,2025-12-06 15:49:14.972,396.9109997749329,
693087d06909b0ac1158bc5d,Grading,male,30.0,Zukunft ,,Neu ,4,2,2025-12-06 15:49:32.891,414.8299999237061,
693087d06909b0ac1158bc5d,Grading,male,30.0,Zukunft ,,Roboter ,5,2,2025-12-06 15:50:15.872,457.8109998703003,robot
6930770d34033e64c8206a94,Grading,male,24.0,Grading,2.0,schlecht,1,1,2025-12-06 16:03:10.066,0.0,bad
6930770d34033e64c8206a94,Grading,male,24.0,Grading,2.0,unmenschlich,2,1,2025-12-06 16:03:16.790,6.723999977111816,inhuman
6930770d34033e64c8206a94,Grading,male,24.0,Grading,2.0,fehleranfaellig,3,1,2025-12-06 16:03:23.210,13.14400005340576,prone to errors
6930770d34033e64c8206a94,Grading,male,24.0,Grading,2.0,undankbar,4,1,2025-12-06 16:03:34.093,24.02699995040894,ungrateful
6930770d34033e64c8206a94,Grading,male,24.0,Grading,2.0,bloed,5,1,2025-12-06 16:04:06.568,56.50200009346008,stupid
6930770d34033e64c8206a94,Grading,male,24.0,schlecht,,Begruendet,1,2,2025-12-06 16:04:49.942,99.87599992752075,justified
6930770d34033e64c8206a94,Grading,male,24.0,schlecht,,nachvollziehbar,2,2,2025-12-06 16:05:09.465,119.3989999294281,comprehensible
6930770d34033e64c8206a94,Grading,male,24.0,schlecht,,untrainiert,3,2,2025-12-06 16:05:27.844,137.7780001163483,untrained
6930770d34033e64c8206a94,Grading,male,24.0,schlecht,,ungewiss,4,2,2025-12-06 16:05:47.560,157.4939999580383,uncertain
6930770d34033e64c8206a94,Grading,male,24.0,schlecht,,unverzeihbar,5,2,2025-12-06 16:06:07.110,177.0439999103546,unforgivable
6930770d34033e64c8206a94,Grading,male,24.0,unmenschlich,,korrekt,1,2,2025-12-06 16:06:22.135,192.069000005722,correct
6930770d34033e64c8206a94,Grading,male,24.0,unmenschlich,,heuchlerisch,2,2,2025-12-06 16:08:36.207,326.1410000324249,hypocritical
6930770d34033e64c8206a94,Grading,male,24.0,unmenschlich,,nicht ethisch,3,2,2025-12-06 16:08:58.304,348.2379999160767,not ethical
6930770d34033e64c8206a94,Grading,male,24.0,unmenschlich,,ungerecht,4,2,2025-12-06 16:09:03.593,353.5269999504089,unjust
6930770d34033e64c8206a94,Grading,male,24.0,unmenschlich,,nachvollziehbar,5,2,2025-12-06 16:09:40.230,390.1640000343323,comprehensible
6930770d34033e64c8206a94,Grading,male,24.0,fehleranfaellig,,wartungsanfaellig,1,2,2025-12-06 16:09:56.665,406.5989999771118,prone to maintenance
6930770d34033e64c8206a94,Grading,male,24.0,fehleranfaellig,,keine Zeitersparnis ,2,2,2025-12-06 16:10:13.326,423.2599999904633,
6930770d34033e64c8206a94,Grading,male,24.0,fehleranfaellig,,Ungenau,3,2,2025-12-06 16:10:22.131,432.0650000572205,inaccurate
6930770d34033e64c8206a94,Grading,male,24.0,fehleranfaellig,,bloed,4,2,2025-12-06 16:11:13.053,482.9869999885559,stupid
6930770d34033e64c8206a94,Grading,male,24.0,fehleranfaellig,,Training,5,2,2025-12-06 16:11:19.323,489.2569999694824,
6930770d34033e64c8206a94,Grading,male,24.0,undankbar,,Fehler,1,2,2025-12-06 16:11:29.665,499.5989999771118,mistake
6930770d34033e64c8206a94,Grading,male,24.0,undankbar,,Extra Zeitaufwand,2,2,2025-12-06 16:11:37.324,507.2579998970032,extra time effort
6930770d34033e64c8206a94,Grading,male,24.0,undankbar,,Schuellern gegenueber ungerecht,3,2,2025-12-06 16:11:51.179,521.1129999160767,unfair to students
6930770d34033e64c8206a94,Grading,male,24.0,undankbar,,nicht menschlich,4,2,2025-12-06 16:12:28.205,558.1389999389648,not human
6930770d34033e64c8206a94,Grading,male,24.0,undankbar,,verboten,5,2,2025-12-06 16:12:37.835,567.7690000534058,forbidden
6930770d34033e64c8206a94,Grading,male,24.0,bloed,,"ja, ist so",1,2,2025-12-06 16:12:50.900,580.8340001106262,"yes, it is so"
6930770d34033e64c8206a94,Grading,male,24.0,bloed,,sollte nicht sein,2,2,2025-12-06 16:13:00.129,590.0629999637604,should not be
6930770d34033e64c8206a94,Grading,male,24.0,bloed,,keine Maschine,3,2,2025-12-06 16:13:25.626,615.5599999427795,not a machine
6930770d34033e64c8206a94,Grading,male,24.0,bloed,,ungerecht,4,2,2025-12-06 16:13:42.198,632.1319999694824,unjust
6930770d34033e64c8206a94,Grading,male,24.0,bloed,,Teuflisch,5,2,2025-12-06 16:13:55.195,645.1289999485016,devilish
69335c818f3baf7ff815a41b,Grading,male,29.0,Grading,1.0,Ohne Mitgefühl.,1,1,2025-12-06 16:48:48.832,0.0,without compassion
69335c818f3baf7ff815a41b,Grading,male,29.0,Grading,1.0,Fehlende menschliche Kompetenz.,2,1,2025-12-06 16:49:26.240,37.40799999237061,lacking human competence
69335c818f3baf7ff815a41b,Grading,male,29.0,Grading,1.0,Leistungen werden diskriminiert,3,1,2025-12-06 16:51:01.784,132.9519999027252,achievements are discriminated
69335c818f3baf7ff815a41b,Grading,male,29.0,Grading,1.0,Kein Einfallsreichtum erwünscht.,4,1,2025-12-06 16:51:23.992,155.1600000858307,no creativity desired
69335c818f3baf7ff815a41b,Grading,male,29.0,Grading,1.0,Maschinen sind übermächtig.,5,1,2025-12-06 16:52:16.248,207.4159998893738,machines are overpowering
69335c818f3baf7ff815a41b,Grading,male,29.0,Ohne Mitgefühl.,,Individien sind einzigartig.,1,2,2025-12-06 16:55:15.121,386.2890000343323,individuals are unique
69335c818f3baf7ff815a41b,Grading,male,29.0,Ohne Mitgefühl.,,Beziehungen sind relevant.,2,2,2025-12-06 16:56:16.065,447.2330000400543,relationships are relevant
69335c818f3baf7ff815a41b,Grading,male,29.0,Ohne Mitgefühl.,,Enormer Realitätsverlust.,3,2,2025-12-06 16:56:59.521,490.6889998912811,enormous loss of reality
69335c818f3baf7ff815a41b,Grading,male,29.0,Ohne Mitgefühl.,,Entspricht es Echtheit?,4,2,2025-12-06 16:57:23.297,514.4649999141693,does it correspond to authenticity?
69335c818f3baf7ff815a41b,Grading,male,29.0,Ohne Mitgefühl.,,Freies Denken bedeutsam.,5,2,2025-12-06 16:57:43.264,534.4319999217987,free thinking is important
69335c818f3baf7ff815a41b,Grading,male,29.0,Fehlende menschliche Kompetenz.,,Verständis für Schwächen,1,2,2025-12-06 17:19:57.811,1868.979000091553,understanding for weaknesses
69335c818f3baf7ff815a41b,Grading,male,29.0,Fehlende menschliche Kompetenz.,,Unzureichende Erfahrung,2,2,2025-12-06 17:21:19.018,1950.1859998703,insufficient experience
69335c818f3baf7ff815a41b,Grading,male,29.0,Fehlende menschliche Kompetenz.,,Basiert auf Analyse,3,2,2025-12-06 17:22:29.866,2021.033999919891,based on analysis
69335c818f3baf7ff815a41b,Grading,male,29.0,Fehlende menschliche Kompetenz.,,Zahlen und Werte,4,2,2025-12-06 17:23:17.835,2069.003000020981,numbers and values
69335c818f3baf7ff815a41b,Grading,male,29.0,Fehlende menschliche Kompetenz.,,Vorstellungsvermögen schwindet.,5,2,2025-12-06 17:23:57.786,2108.953999996185,imagination dwindles
69335c818f3baf7ff815a41b,Grading,male,29.0,Leistungen werden diskriminiert,,"Nicht fördernd, weil",1,2,2025-12-06 17:24:29.930,2141.098000049591,not supportive because
69335c818f3baf7ff815a41b,Grading,male,29.0,Leistungen werden diskriminiert,,Schüler kategoriesiert werden.,2,2,2025-12-06 17:25:55.819,2226.986999988556,students are categorized
69335c818f3baf7ff815a41b,Grading,male,29.0,Leistungen werden diskriminiert,,Fachlich unwissend. Monoton,3,2,2025-12-06 17:26:47.259,2278.427000045776,technically ignorant. monotonous
69335c818f3baf7ff815a41b,Grading,male,29.0,Leistungen werden diskriminiert,,"Praxis, Anwendung ignoriert",4,2,2025-12-06 17:27:41.738,2332.905999898911,"practice, application ignored"
69335c818f3baf7ff815a41b,Grading,male,29.0,Leistungen werden diskriminiert,,Bemühungen bleiben unbemerkt,5,2,2025-12-06 17:28:55.611,2406.779000043869,efforts go unnoticed
69335c818f3baf7ff815a41b,Grading,male,29.0,Kein Einfallsreichtum erwünscht.,,Richtig oder Falsch,1,2,2025-12-06 17:29:50.323,2461.490999937057,right or wrong
69335c818f3baf7ff815a41b,Grading,male,29.0,Kein Einfallsreichtum erwünscht.,,Keine eigene Formulierungen,2,2,2025-12-06 17:30:07.059,2478.226999998093,no own formulations
69335c818f3baf7ff815a41b,Grading,male,29.0,Kein Einfallsreichtum erwünscht.,,Keine eigene Lösungsansätze,3,2,2025-12-06 17:30:14.699,2485.866999864578,no own solutions
69335c818f3baf7ff815a41b,Grading,male,29.0,Kein Einfallsreichtum erwünscht.,,Alle sind identisch,4,2,2025-12-06 17:30:44.955,2516.12299990654,all are identical
69335c818f3baf7ff815a41b,Grading,male,29.0,Kein Einfallsreichtum erwünscht.,,Lernfähigkeit wird systematisiert,5,2,2025-12-06 17:33:29.243,2680.411000013351,learning ability is systematized
69335c818f3baf7ff815a41b,Grading,male,29.0,Maschinen sind übermächtig.,,Menschen verlieren Wert,1,2,2025-12-06 17:34:00.059,2711.226999998093,people lose value
69335c818f3baf7ff815a41b,Grading,male,29.0,Maschinen sind übermächtig.,,Geräte sind universell,2,2,2025-12-06 17:34:34.628,2745.796000003815,devices are universal
69335c818f3baf7ff815a41b,Grading,male,29.0,Maschinen sind übermächtig.,,Benötigen elektrische Energie,3,2,2025-12-06 17:35:05.995,2777.162999868393,require electrical energy
69335c818f3baf7ff815a41b,Grading,male,29.0,Maschinen sind übermächtig.,,Redundante Mitwirkende reduzieren.,4,2,2025-12-06 17:35:59.764,2830.931999921799,reduce redundant contributors
69335c818f3baf7ff815a41b,Grading,male,29.0,Maschinen sind übermächtig.,,Absolute Macht,5,2,2025-12-06 17:36:36.475,2867.642999887466,absolute power
6914d1ed995ead9cc03db124,Grading,male,20.0,Grading,6.0,innovatov,1,1,2025-12-06 17:41:14.483,0.0,innovative
6914d1ed995ead9cc03db124,Grading,male,20.0,Grading,6.0,gut,2,1,2025-12-06 17:41:23.536,9.05299997329712,good
6914d1ed995ead9cc03db124,Grading,male,20.0,Grading,,zukunft ,3,1,2025-12-06 17:41:32.871,18.38800001144409,
6914d1ed995ead9cc03db124,Grading,male,20.0,Grading,5.0,einfacher,4,1,2025-12-06 17:41:39.391,24.90799999237061,simpler
6914d1ed995ead9cc03db124,Grading,male,20.0,Grading,4.0,vorbildlich,5,1,2025-12-06 17:41:59.029,44.5460000038147,exemplary
6914d1ed995ead9cc03db124,Grading,male,20.0,innovatov,,innovativ ,1,2,2025-12-06 17:42:51.394,96.91100001335144,
6914d1ed995ead9cc03db124,Grading,male,20.0,innovatov,,zukunftsdenkend,2,2,2025-12-06 17:42:59.355,104.8719999790192,forward-thinking
6914d1ed995ead9cc03db124,Grading,male,20.0,innovatov,,erneuerung,3,2,2025-12-06 17:43:12.471,117.9879999160767,renewal
6914d1ed995ead9cc03db124,Grading,male,20.0,innovatov,,hand in hand,4,2,2025-12-06 17:43:34.046,139.5629999637604,hand in hand
6914d1ed995ead9cc03db124,Grading,male,20.0,innovatov,,einfachere arbeit,5,2,2025-12-06 17:43:45.483,151.0,simpler work
6914d1ed995ead9cc03db124,Grading,male,20.0,gut,,sollte so sein,1,2,2025-12-06 17:43:53.425,158.941999912262,should be so
6914d1ed995ead9cc03db124,Grading,male,20.0,gut,,zukunft,2,2,2025-12-06 17:43:59.471,164.9879999160767,future
6914d1ed995ead9cc03db124,Grading,male,20.0,gut,,einfacher ,3,2,2025-12-06 17:44:03.392,168.9089999198914,simpler
6914d1ed995ead9cc03db124,Grading,male,20.0,gut,,schöner,4,2,2025-12-06 17:44:40.792,206.3090000152588,nicer
6914d1ed995ead9cc03db124,Grading,male,20.0,gut,,innovativ,5,2,2025-12-06 17:44:49.504,215.0209999084473,innovative
6914d1ed995ead9cc03db124,Grading,male,20.0,zukunft ,,wird gebraucht,1,2,2025-12-06 17:45:00.444,225.9609999656677,is needed
6914d1ed995ead9cc03db124,Grading,male,20.0,zukunft ,,wird standard,2,2,2025-12-06 17:45:06.199,231.7159998416901,becomes standard
6914d1ed995ead9cc03db124,Grading,male,20.0,zukunft ,,früh gemacht werden,3,2,2025-12-06 17:45:29.919,255.4359998703003,be done early
6914d1ed995ead9cc03db124,Grading,male,20.0,zukunft ,,super,4,2,2025-12-06 17:45:35.443,260.960000038147,super
6914d1ed995ead9cc03db124,Grading,male,20.0,zukunft ,,vorbildlich machen,5,2,2025-12-06 17:45:51.124,276.6410000324249,exemplary
6914d1ed995ead9cc03db124,Grading,male,20.0,einfacher,,schneller ,1,2,2025-12-06 17:46:06.705,292.2219998836517,faster
6914d1ed995ead9cc03db124,Grading,male,20.0,einfacher,,weniger arbeit,2,2,2025-12-06 17:46:12.972,298.4889998435974,less work
6914d1ed995ead9cc03db124,Grading,male,20.0,einfacher,,weniger anstrengend,3,2,2025-12-06 17:46:24.669,310.1859998703003,less strenuous
6914d1ed995ead9cc03db124,Grading,male,20.0,einfacher,,hand in hand ,4,2,2025-12-06 17:46:34.135,319.6519999504089,hand in hand
6914d1ed995ead9cc03db124,Grading,male,20.0,einfacher,,weniger fehler ,5,2,2025-12-06 17:46:46.104,331.6210000514984,fewer errors
6914d1ed995ead9cc03db124,Grading,male,20.0,vorbildlich,,richtig benutzen ,1,2,2025-12-06 17:47:17.213,362.7300000190735,use correctly
6914d1ed995ead9cc03db124,Grading,male,20.0,vorbildlich,,nicht misshandeln,2,2,2025-12-06 17:47:27.587,373.1039998531342,do not abuse
6914d1ed995ead9cc03db124,Grading,male,20.0,vorbildlich,,wird standard,3,2,2025-12-06 17:47:36.000,381.5169999599457,becomes standard
6914d1ed995ead9cc03db124,Grading,male,20.0,vorbildlich,,ist zukunft ,4,2,2025-12-06 17:47:41.688,387.2049999237061,is future
6914d1ed995ead9cc03db124,Grading,male,20.0,vorbildlich,,mehr sicherheit,5,2,2025-12-06 17:47:50.812,396.3289999961853,more security
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,CourtDecision,5.0,Zukunft,1,1,2025-12-06 17:55:24.371,0.0,future
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,CourtDecision,2.0,schlecht,2,1,2025-12-06 17:55:34.134,9.763000011444092,bad
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,CourtDecision,4.0,rechtsrahmen,3,1,2025-12-06 17:55:38.195,13.82399988174438,legal framework
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,CourtDecision,6.0,meschlicherfaktor,4,1,2025-12-06 17:55:52.942,28.57099986076355,human factor
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,CourtDecision,6.0,effizient,5,1,2025-12-06 17:56:08.815,44.44400000572205,efficient
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,Zukunft,,unausweichlich,1,2,2025-12-06 17:56:49.024,84.65299987792969,inevitable
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,Zukunft,,20 jahre,2,2,2025-12-06 17:56:54.141,89.76999998092651,20 years
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,Zukunft,,Deutschland langsam,3,2,2025-12-06 17:57:00.797,96.42599987983704,Germany slow
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,Zukunft,,Technik,4,2,2025-12-06 17:57:05.298,100.9270000457764,technology
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,Zukunft,,Burokratie,5,2,2025-12-06 17:57:22.178,117.8069999217987,bureaucracy
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,schlecht,,Aufsicht,1,2,2025-12-06 17:57:34.515,130.1440000534058,supervision
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,schlecht,,unverstänis,2,2,2025-12-06 17:57:47.669,143.2979998588562,lack of understanding
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,schlecht,,Fehlerquote,3,2,2025-12-06 17:57:58.121,153.75,error rate
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,schlecht,,Neutralität,4,2,2025-12-06 17:58:15.325,170.9539999961853,neutrality
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,schlecht,,Befangenheit der KI ,5,2,2025-12-06 17:59:00.308,215.9370000362396,bias of AI
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,rechtsrahmen,,Gesetze zur KI,1,2,2025-12-06 17:59:19.508,235.1369998455048,laws on AI
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,rechtsrahmen,,EU vs Deutschland,2,2,2025-12-06 17:59:46.756,262.3849999904633,EU vs Germany
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,rechtsrahmen,,Bürokratie,3,2,2025-12-06 17:59:52.670,268.2990000247955,bureaucracy
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,rechtsrahmen,,Fachkräfte,4,2,2025-12-06 18:00:04.007,279.635999917984,skilled workers
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,rechtsrahmen,,Einführung,5,2,2025-12-06 18:00:27.212,302.8409998416901,introduction
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,meschlicherfaktor,,Drohnen,1,2,2025-12-06 18:00:36.270,311.8989999294281,drones
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,meschlicherfaktor,,Haftung,2,2,2025-12-06 18:00:45.659,321.2879998683929,liability
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,meschlicherfaktor,,Abbruch,3,2,2025-12-06 18:00:57.429,333.0579998493195,abort
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,meschlicherfaktor,,Korrektur,4,2,2025-12-06 18:01:01.875,337.5039999485016,correction
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,meschlicherfaktor,,Einfühlungsvermögen,5,2,2025-12-06 18:01:24.407,360.0360000133514,empathy
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,effizient,,Personalmangel,1,2,2025-12-06 18:01:36.981,372.6099998950958,staff shortage
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,effizient,,Regelbasiert,2,2,2025-12-06 18:02:00.505,396.1340000629425,rule-based
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,effizient,,Nachvollziehbar,3,2,2025-12-06 18:02:08.345,403.9739999771118,comprehensible
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,effizient,,Obejektiv,4,2,2025-12-06 18:02:26.307,421.9359998703003,objective
69307eed7ade42d69c7685ef,CourtDecision,male,27.0,effizient,,kurze Prozesse,5,2,2025-12-06 18:02:48.739,444.3680000305176,short processes
69307b82fa85cc0db1608593,CourtDecision,male,35.0,CourtDecision,2.0,Datendiebstahl,1,1,2025-12-06 18:12:13.747,0.0,data theft
69307b82fa85cc0db1608593,CourtDecision,male,35.0,CourtDecision,6.0,Arbeitserleichterung,2,1,2025-12-06 18:12:24.818,11.07100009918213,work facilitation
69307b82fa85cc0db1608593,CourtDecision,male,35.0,CourtDecision,2.0,Fehleranfällig,3,1,2025-12-06 18:12:37.348,23.6010000705719,prone to errors
69307b82fa85cc0db1608593,CourtDecision,male,35.0,CourtDecision,2.0,Empathielos,4,1,2025-12-06 18:12:58.061,44.31400012969971,without empathy
69307b82fa85cc0db1608593,CourtDecision,male,35.0,CourtDecision,2.0,Unzureichend,5,1,2025-12-06 18:13:06.966,53.21900010108948,insufficient
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Datendiebstahl,,Hacker,1,2,2025-12-06 18:13:45.007,91.25999999046326,hacker
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Datendiebstahl,,Identitätsdiebstahl,2,2,2025-12-06 18:13:54.645,100.8980000019073,identity theft
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Datendiebstahl,,Leaks,3,2,2025-12-06 18:13:58.684,104.9370000362396,leaks
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Datendiebstahl,,DSGVO Verstoß,4,2,2025-12-06 18:14:14.542,120.7950000762939,GDPR violation
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Datendiebstahl,,Datenmissbrauch,5,2,2025-12-06 18:14:56.048,162.3010001182556,data misuse
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Arbeitserleichterung,,Geschwindigkeit,1,2,2025-12-06 18:15:11.840,178.0929999351501,speed
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Arbeitserleichterung,,Automatisierung,2,2,2025-12-06 18:16:21.799,248.0520000457764,automation
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Arbeitserleichterung,,Fehlervermeidung,3,2,2025-12-06 18:16:32.790,259.0429999828339,
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Arbeitserleichterung,,4 Augen Prinzip,4,2,2025-12-06 18:16:57.829,284.0820000171661,four-eyes principle
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Arbeitserleichterung,,Genauigkeit,5,2,2025-12-06 18:17:26.902,313.1549999713898,accuracy
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Fehleranfällig,,Promptfehler,1,2,2025-12-06 18:17:36.384,322.6370000839233,prompt error
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Fehleranfällig,,LLM fehlerhaft,2,2,2025-12-06 18:17:58.130,344.3830001354218,LLM faulty
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Fehleranfällig,,Veraltete Daten,3,2,2025-12-06 18:18:05.412,351.664999961853,outdated data
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Fehleranfällig,,KI Abhängigkeit,4,2,2025-12-06 18:18:33.264,379.5169999599457,AI dependency
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Fehleranfällig,,Falsches Strafmaß,5,2,2025-12-06 18:19:05.699,411.9519999027252,wrong penalty
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Empathielos,,Härtere Strafen,1,2,2025-12-06 18:19:17.332,423.585000038147,harsher penalties
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Empathielos,,Kein Mitleid,2,2,2025-12-06 18:19:28.538,434.7910001277924,no compassion
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Empathielos,,Täterreue nicht einberechnet,3,2,2025-12-06 18:19:51.311,457.5640001296997,offender remorse not considered
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Empathielos,,Keine Verhandlungsfähigkeit,4,2,2025-12-06 18:20:44.922,511.1749999523163,no negotiation ability
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Empathielos,,Unmenschlich,5,2,2025-12-06 18:21:01.030,527.2829999923706,inhuman
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Unzureichend,,KI entscheidet,1,2,2025-12-06 18:21:32.648,558.9010000228882,AI decides
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Unzureichend,,Kein Richterurteil,2,2,2025-12-06 18:21:40.131,566.3840000629425,no judge's verdict
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Unzureichend,,Rechtlich ungenügend,3,2,2025-12-06 18:22:11.340,597.5929999351501,legally insufficient
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Unzureichend,,Keine Gerichtsverhandlung,4,2,2025-12-06 18:22:39.516,625.7690000534058,no court hearing
69307b82fa85cc0db1608593,CourtDecision,male,35.0,Unzureichend,,Maschinell Erstelle Urteile,5,2,2025-12-06 18:22:58.611,644.864000082016,machine-generated judgments
6930772014dbc801ac04a090,CourtDecision,male,26.0,CourtDecision,1.0,Mist,1,1,2025-12-06 22:00:39.185,0.0,crap
6930772014dbc801ac04a090,CourtDecision,male,26.0,CourtDecision,1.0,Falsch,2,1,2025-12-06 22:00:43.250,4.065000057220459,wrong
6930772014dbc801ac04a090,CourtDecision,male,26.0,CourtDecision,1.0,Gefährlich,3,1,2025-12-06 22:00:48.715,9.52999997138977,dangerous
6930772014dbc801ac04a090,CourtDecision,male,26.0,CourtDecision,1.0,Ungerecht,4,1,2025-12-06 22:00:55.166,15.98099994659424,unjust
6930772014dbc801ac04a090,CourtDecision,male,26.0,CourtDecision,1.0,Unvorstellbar,5,1,2025-12-06 22:01:03.745,24.55999994277954,unimaginable
6930772014dbc801ac04a090,CourtDecision,male,26.0,Mist,,Gefahr,1,2,2025-12-06 22:01:49.513,70.32800006866455,danger
6930772014dbc801ac04a090,CourtDecision,male,26.0,Mist,,Angst,2,2,2025-12-06 22:01:51.786,72.6010000705719,fear
6930772014dbc801ac04a090,CourtDecision,male,26.0,Mist,,Sorge,3,2,2025-12-06 22:01:53.515,74.33000016212463,concern
6930772014dbc801ac04a090,CourtDecision,male,26.0,Mist,,Fragen,4,2,2025-12-06 22:02:08.647,89.46200013160706,questions
6930772014dbc801ac04a090,CourtDecision,male,26.0,Mist,,Keine Antworten,5,2,2025-12-06 22:02:14.214,95.02900004386902,no answers
6930772014dbc801ac04a090,CourtDecision,male,26.0,Falsch,,Kein Recht dazu,1,2,2025-12-06 22:02:23.056,103.8710000514984,no right to do so
6930772014dbc801ac04a090,CourtDecision,male,26.0,Falsch,,Wieso,2,2,2025-12-06 22:02:33.739,114.5540001392365,why
6930772014dbc801ac04a090,CourtDecision,male,26.0,Falsch,,Warum,3,2,2025-12-06 22:02:36.351,117.1660001277924,why
6930772014dbc801ac04a090,CourtDecision,male,26.0,Falsch,,Wer erlaubt das,4,2,2025-12-06 22:02:39.844,120.6590001583099,who allows that
6930772014dbc801ac04a090,CourtDecision,male,26.0,Falsch,,Was soll das,5,2,2025-12-06 22:02:44.591,125.4060001373291,what's that supposed to mean
